date,source,aoi_tile,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,NDVI_mean,NDVI_std,NDVI_min,NDVI_max,NDVI_p10,NDVI_p25,NDVI_p50,NDVI_p75,NDVI_p90,NDWI_mean,NDWI_std,NDWI_min,NDWI_max,NDWI_p10,NDWI_p25,NDWI_p50,NDWI_p75,NDWI_p90,NDMI_mean,NDMI_std,NDMI_min,NDMI_max,NDMI_p10,NDMI_p25,NDMI_p50,NDMI_p75,NDMI_p90,chirps_30d_mm,flags,mgrs_tile,orbit_number,processing_baseline,RVI_mean,RVI_std,RVI_min,RVI_max,RVI_p10,RVI_p25,RVI_p50,RVI_p75,RVI_p90,VH_VV_mean,VH_VV_std,VH_VV_min,VH_VV_max,VH_VV_p10,VH_VV_p25,VH_VV_p50,VH_VV_p75,VH_VV_p90
2024-08-05,sentinel2,NW,20240805T073619_20240805T075902_T37MCU,POST,0.0,56.368548,0.547925,0.110355,0.1738,0.780822,0.408602,0.470897,0.548807,0.626179,0.693807,-0.576274,0.066912,-0.730831,-0.281385,-0.653653,-0.625701,-0.585046,-0.539999,-0.491138,0.062274,0.076627,-0.14019,0.270409,-0.038496,0.007125,0.061901,0.116426,0.167356,15.688,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-08-05,sentinel2,S,20240805T073619_20240805T075902_T37MCU,POST,0.0,56.368548,0.548085,0.097358,0.2697,0.778831,0.415576,0.481622,0.548981,0.619552,0.673575,-0.59143,0.052189,-0.718245,-0.400853,-0.655294,-0.627897,-0.596767,-0.559696,-0.52076,0.038738,0.072959,-0.181546,0.245916,-0.059972,-0.008825,0.042127,0.090794,0.126128,15.688,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-08-05,sentinel2,SE,20240805T073619_20240805T075902_T37MCU,POST,0.0,56.368548,0.575696,0.134062,0.235049,0.836056,0.392474,0.478145,0.576277,0.680868,0.767479,-0.5959,0.061921,-0.734362,-0.407193,-0.67262,-0.641607,-0.602564,-0.553573,-0.509143,0.073768,0.101016,-0.182963,0.302093,-0.050059,0.000998,0.063446,0.14722,0.225117,15.688,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-08-05,sentinel2,SW,20240805T073619_20240805T075902_T37MCU,POST,0.0,56.368548,0.529544,0.118129,0.167051,0.805819,0.377243,0.439597,0.533576,0.615126,0.693201,-0.575833,0.069661,-0.728439,-0.21972,-0.650134,-0.623004,-0.587593,-0.537009,-0.493766,0.048234,0.087401,-0.174402,0.284179,-0.065411,-0.016401,0.046051,0.110072,0.167411,15.688,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-08-05,sentinel2,W,20240805T073619_20240805T075902_T37MCU,POST,0.0,56.368548,0.570445,0.116987,0.190567,0.806472,0.416748,0.49004,0.572293,0.65792,0.72127,-0.586788,0.076939,-0.728439,-0.079962,-0.666151,-0.634709,-0.599451,-0.556838,-0.505463,0.060289,0.089687,-0.170532,0.300736,-0.049968,-0.004639,0.05758,0.120166,0.184347,15.688,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-08-05,sentinel2,center,20240805T073619_20240805T075902_T37MCU,POST,0.0,56.368548,0.579385,0.120592,0.136868,0.834813,0.42282,0.494623,0.580494,0.67403,0.744386,-0.583646,0.078289,-0.786682,0.021231,-0.670242,-0.63517,-0.592049,-0.548633,-0.497668,0.068349,0.094545,-0.233981,0.412648,-0.045114,-0.006321,0.053317,0.142615,0.208792,15.688,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-08-06,sentinel1,E,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.802868,0.310921,0.106053,2.248925,0.42944,0.571257,0.757761,0.993248,1.22567,-6.319022,2.185937,-15.64867,1.086702,-9.061091,-7.806204,-6.311402,-4.813485,-3.567968
2024-08-06,sentinel1,N,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.828121,0.301174,0.202868,2.133027,0.457553,0.605148,0.793491,1.011833,1.23789,-6.106322,2.043825,-12.722411,0.578583,-8.84574,-7.473379,-6.095247,-4.715592,-3.464772
2024-08-06,sentinel1,NE,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.790497,0.313759,0.165487,2.288489,0.430616,0.554527,0.758301,0.95946,1.180364,-6.408765,2.199263,-13.64945,1.261691,-9.216861,-7.846233,-6.341639,-4.969717,-3.777134
2024-08-06,sentinel1,NW,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.837135,0.309014,0.049863,2.225458,0.476366,0.617042,0.803593,1.023452,1.25888,-6.071488,2.159974,-18.988318,0.983331,-8.697858,-7.431303,-6.060075,-4.686725,-3.436053
2024-08-06,sentinel1,S,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.819675,0.303694,0.081637,2.188873,0.461877,0.602322,0.789096,1.008164,1.210943,-6.192387,2.160941,-16.812187,0.822717,-8.815855,-7.440117,-6.064556,-4.687803,-3.564974
2024-08-06,sentinel1,SE,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.842134,0.293738,0.121318,2.129995,0.476651,0.632645,0.819673,1.022598,1.241056,-6.00333,2.019157,-15.04758,0.565357,-8.600219,-7.284187,-5.909339,-4.657436,-3.472323
2024-08-06,sentinel1,SW,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.846157,0.330945,0.152416,2.36948,0.461154,0.602924,0.804588,1.040484,1.288201,-6.029395,2.220908,-14.021576,1.623267,-8.845419,-7.468447,-6.027172,-4.527493,-3.225435
2024-08-06,sentinel1,W,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.864689,0.307352,0.212007,2.220062,0.492537,0.649023,0.836332,1.055044,1.289962,-5.857318,2.03864,-12.520582,0.959602,-8.529545,-7.161017,-5.779437,-4.467094,-3.215385
2024-08-06,sentinel1,center,S1A_IW_GRDH_1SDV_20240805T154815_20240805T154840_055079_06B5FF_3C11,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.688,POST_INTERVENTION,,57,,0.824226,0.287015,0.172113,1.868414,0.464424,0.605152,0.80079,1.019705,1.222211,-6.125775,2.013081,-13.471444,-0.572296,-8.842223,-7.470889,-6.029852,-4.655458,-3.590478
2024-08-18,sentinel1,E,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.829196,0.316452,0.119125,2.095694,0.44915,0.597686,0.793076,1.027575,1.261159,-6.136295,2.187093,-15.129284,0.415911,-8.970863,-7.533146,-6.093298,-4.593507,-3.349178
2024-08-18,sentinel1,N,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.858983,0.309415,0.148663,2.438076,0.492653,0.632036,0.820135,1.055088,1.273876,-5.897907,2.056692,-14.134073,1.933873,-8.5561,-7.315484,-5.939345,-4.44553,-3.319719
2024-08-18,sentinel1,NE,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.818329,0.312003,0.13325,2.154172,0.445377,0.586184,0.77265,1.007767,1.241554,-6.202278,2.152373,-14.626788,0.670894,-9.03003,-7.659061,-6.156063,-4.719637,-3.470968
2024-08-18,sentinel1,NW,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.871524,0.315303,0.058211,2.216902,0.50712,0.648579,0.836045,1.053878,1.306198,-5.833205,2.149038,-18.306893,0.945712,-8.438632,-7.182855,-5.805873,-4.434585,-3.188257
2024-08-18,sentinel1,S,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.855884,0.29955,0.223661,2.128416,0.496835,0.637353,0.824647,1.036118,1.262867,-5.901764,1.98491,-12.274803,0.558474,-8.466026,-7.214121,-5.844577,-4.538005,-3.349812
2024-08-18,sentinel1,SE,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.873751,0.310233,0.066819,2.22046,0.508188,0.633267,0.83639,1.070048,1.290644,-5.798523,2.049716,-17.698413,0.961351,-8.435719,-7.187475,-5.810398,-4.315611,-3.182033
2024-08-18,sentinel1,SW,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.846515,0.315624,0.154384,2.863295,0.461268,0.616881,0.820353,1.023118,1.240459,-6.001304,2.135449,-13.963646,4.012181,-8.806319,-7.312664,-5.933741,-4.558112,-3.44941
2024-08-18,sentinel1,W,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.853517,0.313703,0.185566,2.126297,0.472476,0.612924,0.82417,1.058679,1.277453,-5.950665,2.109718,-13.129324,0.549231,-8.720105,-7.409731,-5.847796,-4.46651,-3.287165
2024-08-18,sentinel1,center,S1A_IW_GRDH_1SDV_20240817T154815_20240817T154840_055254_06BC63_42B2,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,POST_INTERVENTION,,57,,0.849689,0.323167,0.177251,2.38059,0.461696,0.617569,0.820532,1.039488,1.258259,-5.990802,2.178028,-13.337876,1.67328,-8.783282,-7.340135,-5.908264,-4.530678,-3.354243
2024-08-30,sentinel1,E,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.809504,0.299581,0.163846,2.111625,0.457109,0.581613,0.769589,0.98841,1.222636,-6.236771,2.052786,-13.694606,0.485287,-8.910843,-7.661216,-6.221582,-4.839652,-3.526871
2024-08-30,sentinel1,N,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.860819,0.284833,0.197711,2.181141,0.518938,0.645308,0.832041,1.035404,1.253558,-5.84114,1.862301,-12.840144,0.788849,-8.217337,-7.151576,-5.84078,-4.591688,-3.407564
2024-08-30,sentinel1,NE,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.790419,0.30741,0.13724,2.183188,0.429816,0.571055,0.758089,0.976346,1.194638,-6.406225,2.189277,-14.49417,0.79781,-9.223165,-7.778394,-6.343327,-4.970123,-3.719925
2024-08-30,sentinel1,NW,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.837844,0.280426,0.041036,2.076565,0.492339,0.633474,0.820183,1.022228,1.211172,-6.023644,2.000745,-19.844165,0.332681,-8.426531,-7.191145,-5.935877,-4.682023,-3.57249
2024-08-30,sentinel1,S,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.834155,0.312934,0.107366,2.373441,0.460494,0.616745,0.789787,1.008796,1.258246,-6.082506,2.128081,-15.593771,1.641086,-8.817416,-7.44091,-6.058343,-4.687086,-3.436804
2024-08-30,sentinel1,SE,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.830957,0.294149,0.126921,2.010532,0.464825,0.620514,0.815799,1.011653,1.222041,-6.087081,2.058654,-14.845238,0.045738,-8.777891,-7.349531,-5.91109,-4.652411,-3.585148
2024-08-30,sentinel1,SW,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.792167,0.296655,0.145089,2.244621,0.445389,0.571123,0.757858,0.961525,1.177837,-6.361005,2.058224,-14.243784,1.06772,-8.967199,-7.719136,-6.342813,-5.034557,-3.785856
2024-08-30,sentinel1,W,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.873744,0.304209,0.185078,2.213466,0.508145,0.648766,0.851084,1.054375,1.288765,-5.789543,2.015226,-13.141315,0.930615,-8.407054,-7.086464,-5.720236,-4.408055,-3.225243
2024-08-30,sentinel1,center,S1A_IW_GRDH_1SDV_20240829T154816_20240829T154841_055429_06C2DB_57CB,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.563,POST_INTERVENTION,,57,,0.860434,0.301963,0.199286,2.22373,0.49234,0.632481,0.834824,1.055663,1.255804,-5.880566,2.022113,-12.803879,0.975731,-8.532285,-7.281723,-5.780357,-4.410635,-3.408781
2024-09-09,sentinel2,E,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.480259,0.112845,0.243311,0.758059,0.337988,0.387811,0.47079,0.568917,0.638191,-0.545644,0.055461,-0.733166,-0.354699,-0.612473,-0.585459,-0.548138,-0.504855,-0.479285,-0.014833,0.079701,-0.190244,0.23446,-0.112389,-0.075177,-0.020452,0.040076,0.090653,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,N,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.443984,0.095993,0.226321,0.706133,0.321174,0.371955,0.440128,0.510841,0.573469,-0.52827,0.049096,-0.662879,-0.308048,-0.587032,-0.561748,-0.532238,-0.499013,-0.463872,-0.047848,0.064697,-0.177481,0.132287,-0.132099,-0.096576,-0.053609,0.000727,0.038213,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,NE,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.439226,0.104148,0.155692,0.753113,0.314557,0.369158,0.435444,0.506209,0.572848,-0.522052,0.067536,-0.693471,-0.232984,-0.597066,-0.567687,-0.530201,-0.485486,-0.440059,-0.020842,0.074045,-0.222182,0.237256,-0.108691,-0.067462,-0.026105,0.024159,0.070947,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,NW,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.448519,0.097249,0.108552,0.697999,0.326559,0.385263,0.44641,0.513679,0.577151,-0.533153,0.052909,-0.658598,-0.247312,-0.594677,-0.571734,-0.537981,-0.500875,-0.473412,-0.029347,0.059194,-0.184519,0.160062,-0.104803,-0.071286,-0.031899,0.010812,0.049855,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,S,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.435341,0.083299,0.209491,0.685805,0.326966,0.375962,0.434584,0.493002,0.542033,-0.534845,0.047648,-0.689819,-0.36112,-0.596637,-0.565823,-0.538125,-0.5069,-0.473567,-0.037254,0.059941,-0.18875,0.145518,-0.110107,-0.079214,-0.040034,0.001323,0.044119,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,SE,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.462246,0.123865,0.18268,0.7662,0.302894,0.373113,0.45112,0.545441,0.654123,-0.534881,0.056107,-0.694427,-0.356594,-0.604717,-0.573034,-0.538047,-0.496901,-0.454092,-0.009614,0.079143,-0.188583,0.213981,-0.104529,-0.067305,-0.020378,0.039796,0.112386,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,SW,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.426545,0.104248,0.154116,0.737374,0.303065,0.345775,0.41262,0.497841,0.572513,-0.524107,0.064729,-0.667988,-0.201646,-0.596916,-0.567688,-0.53401,-0.487586,-0.445725,-0.025167,0.069213,-0.223104,0.193295,-0.11057,-0.0791,-0.028607,0.022706,0.063511,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,W,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.446973,0.111243,0.078799,0.697997,0.31068,0.376827,0.447853,0.525433,0.587513,-0.525057,0.072363,-0.667988,-0.062847,-0.591885,-0.568114,-0.53318,-0.502285,-0.455285,-0.030975,0.070561,-0.227453,0.145631,-0.12171,-0.082783,-0.029942,0.016693,0.065329,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-09,sentinel2,center,20240909T073611_20240909T075950_T37MCU,POST,0.0,23.322819,0.467342,0.110196,-0.011952,0.766255,0.326296,0.38091,0.463274,0.54909,0.623511,-0.526608,0.067765,-0.737411,0.078067,-0.599799,-0.568512,-0.529521,-0.494133,-0.45486,-0.015006,0.084721,-0.293375,0.343076,-0.11514,-0.075977,-0.025241,0.040586,0.095721,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-11,sentinel1,E,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.824092,0.309048,0.144148,2.072689,0.44154,0.59016,0.800871,1.01134,1.246281,-6.162157,2.146869,-14.273125,0.315822,-9.033073,-7.593065,-6.033786,-4.720891,-3.468009
2024-09-11,sentinel1,N,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.864215,0.313993,0.187252,2.087721,0.496093,0.636116,0.824388,1.05793,1.309205,-5.873543,2.090248,-13.088111,0.381212,-8.529555,-7.22409,-5.839989,-4.466445,-3.156611
2024-09-11,sentinel1,NE,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.809985,0.312788,0.122858,2.232638,0.445984,0.585417,0.773264,0.991497,1.225741,-6.261912,2.171138,-14.991088,1.014928,-9.047082,-7.687452,-6.187746,-4.814439,-3.560663
2024-09-11,sentinel1,NW,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.837197,0.308008,0.078452,1.968277,0.465241,0.613503,0.808541,1.034603,1.262185,-6.069448,2.152444,-16.988558,-0.137785,-8.816506,-7.433367,-5.934099,-4.562848,-3.313745
2024-09-11,sentinel1,S,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.80261,0.290117,0.171484,2.015511,0.456776,0.589787,0.777452,0.980509,1.190964,-6.28569,2.073737,-13.48808,0.067365,-8.906116,-7.597239,-6.153977,-4.903406,-3.718724
2024-09-11,sentinel1,SE,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.860344,0.32778,0.150879,2.818964,0.476507,0.616133,0.835926,1.055664,1.272592,-5.924686,2.197689,-14.067321,3.778264,-8.812627,-7.305116,-5.809361,-4.433347,-3.313289
2024-09-11,sentinel1,SW,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.809484,0.311516,0.101324,2.38607,0.445912,0.585932,0.773822,0.991582,1.21067,-6.265384,2.167465,-15.852061,1.697983,-9.055351,-7.689373,-6.178346,-4.818832,-3.557522
2024-09-11,sentinel1,W,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.842362,0.315793,0.115188,2.183555,0.445415,0.617075,0.81996,1.039802,1.25682,-6.055464,2.231204,-15.279647,0.799419,-8.936725,-7.439855,-5.93673,-4.557142,-3.311507
2024-09-11,sentinel1,center,S1A_IW_GRDH_1SDV_20240910T154816_20240910T154841_055604_06C9B0_9355,POST,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.978,POST_INTERVENTION,,57,,0.866223,0.32003,0.200121,2.263227,0.4769,0.61725,0.836626,1.07033,1.304915,-5.872,2.129353,-12.784766,1.149852,-8.656933,-7.344923,-5.780356,-4.402883,-3.155627
2024-09-14,sentinel2,E,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.467549,0.111923,0.248326,0.761379,0.3306,0.377374,0.455262,0.553036,0.623341,-0.549477,0.054348,-0.739512,-0.353349,-0.618206,-0.584887,-0.549576,-0.510701,-0.485392,-0.032994,0.076,-0.202525,0.245003,-0.121922,-0.092621,-0.037955,0.016126,0.070979,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,N,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.425554,0.092491,0.178265,0.694837,0.310346,0.357518,0.420093,0.486284,0.552688,-0.527622,0.049128,-0.662504,-0.225583,-0.584764,-0.561408,-0.532095,-0.498855,-0.465672,-0.066677,0.05891,-0.191943,0.116567,-0.141474,-0.110426,-0.07352,-0.022337,0.014561,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,NE,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.425037,0.102524,0.144595,0.761379,0.299667,0.357063,0.419981,0.486045,0.555954,-0.523922,0.066433,-0.708361,-0.23839,-0.596743,-0.565524,-0.532083,-0.489407,-0.450393,-0.03578,0.072904,-0.22166,0.242637,-0.122341,-0.083108,-0.041636,0.003156,0.057705,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,NW,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.430387,0.093144,0.127387,0.699671,0.313608,0.369549,0.427687,0.493647,0.552671,-0.529669,0.05061,-0.649433,-0.254678,-0.590749,-0.56539,-0.532162,-0.499042,-0.469392,-0.046617,0.056154,-0.228488,0.147956,-0.117798,-0.084752,-0.049412,-0.008705,0.028045,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,S,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.418064,0.079852,0.207976,0.671994,0.31541,0.358268,0.413073,0.471612,0.520501,-0.533974,0.045761,-0.686024,-0.38623,-0.590968,-0.563731,-0.536336,-0.508928,-0.473761,-0.053614,0.057574,-0.194302,0.136591,-0.123996,-0.094873,-0.057474,-0.016604,0.024391,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,SE,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.450805,0.124518,0.175062,0.767156,0.294671,0.361573,0.439367,0.525489,0.646211,-0.539038,0.055953,-0.705959,-0.338873,-0.609916,-0.577252,-0.541776,-0.501129,-0.461956,-0.027351,0.075631,-0.205418,0.181153,-0.116303,-0.081074,-0.039864,0.01883,0.090385,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,SW,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.411478,0.100283,0.121301,0.721452,0.295314,0.338323,0.396605,0.482318,0.552387,-0.525121,0.062808,-0.662701,-0.177524,-0.594496,-0.569292,-0.534104,-0.487361,-0.454396,-0.042725,0.064449,-0.220074,0.160759,-0.123942,-0.090944,-0.043764,0.001012,0.036151,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,W,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.42636,0.108725,0.003053,0.670321,0.291073,0.357121,0.427934,0.506098,0.564172,-0.521675,0.07357,-0.653846,-0.035461,-0.587852,-0.564269,-0.533313,-0.49819,-0.463208,-0.051504,0.066447,-0.234541,0.115189,-0.139481,-0.100613,-0.051854,-0.006852,0.037829,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-14,sentinel2,center,20240914T073609_20240914T075345_T37MCU,POST,0.0,7.943746,0.450641,0.109816,-0.101124,0.766129,0.310642,0.368969,0.443279,0.529051,0.595791,-0.525164,0.071815,-0.741176,0.15493,-0.603383,-0.56824,-0.533412,-0.494306,-0.455526,-0.032054,0.083385,-0.24558,0.369357,-0.126995,-0.091928,-0.044898,0.017762,0.076033,4.978,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
2024-09-19,sentinel2,E,20240919T073611_20240919T075705_T37MCU,POST,0.0,50.917667,0.405387,0.095772,0.192789,0.710316,0.28683,0.334037,0.396579,0.471018,0.529444,-0.496005,0.051183,-0.693298,-0.296323,-0.55553,-0.526347,-0.49338,-0.462091,-0.440234,-0.04325,0.066558,-0.18736,0.207482,-0.120153,-0.092627,-0.047845,-0.004713,0.040422,7.417,POST_INTERVENTION,37MCU,92,05.11,,,,,,,,,,,,,,,,,,
