date,source,image_id,pre_post,aoi_cloud_pct,tile_cloud_pct,aoi_covered,in_clean_set,flags
2020-07-12,sentinel2,20200712T073621_20200712T075310_T37MBV,PRE,0.0,17.081288,True,True,PRE_INTERVENTION
2020-07-22,sentinel2,20200722T073621_20200722T075354_T36MZE,PRE,4.09,51.340526,True,True,PRE_INTERVENTION
2020-08-01,sentinel2,20200801T073621_20200801T075033_T36MZE,PRE,7.74,6.657322,True,True,PRE_INTERVENTION
2020-08-01,sentinel2,20200801T073621_20200801T075033_T37MBV,PRE,7.85,35.426999,True,True,PRE_INTERVENTION
2020-08-06,sentinel2,20200806T073619_20200806T074918_T36MZE,PRE,4.46,21.878923,True,True,PRE_INTERVENTION
2020-08-06,sentinel2,20200806T073619_20200806T074918_T37MBV,PRE,4.4,37.55521,True,True,PRE_INTERVENTION
2020-08-11,sentinel2,20200811T073621_20200811T075652_T37MBV,PRE,0.14,16.314123,True,True,PRE_INTERVENTION
2020-08-11,sentinel2,20200811T073621_20200811T075652_T36MZE,PRE,0.15,1.047069,True,True,PRE_INTERVENTION
2020-08-26,sentinel2,20200826T073619_20200826T075931_T36MZE,PRE,0.0,28.11632,True,True,PRE_INTERVENTION
2020-08-26,sentinel2,20200826T073619_20200826T075931_T37MBV,PRE,0.0,51.028094,True,True,PRE_INTERVENTION
2020-08-31,sentinel2,20200831T073621_20200831T075940_T36MZE,PRE,0.07,15.161238,True,True,PRE_INTERVENTION
2020-08-31,sentinel2,20200831T073621_20200831T075940_T37MBV,PRE,0.19,10.131878,True,True,PRE_INTERVENTION
2020-09-05,sentinel2,20200905T073619_20200905T075443_T36MZE,PRE,4.37,34.289618,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-05,sentinel2,20200905T073619_20200905T075443_T37MBV,PRE,4.42,56.818592,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-10,sentinel2,20200910T073621_20200910T074202_T37MBV,PRE,5.86,57.510248,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-15,sentinel2,20200915T073619_20200915T075442_T37MBV,PRE,0.02,14.389827,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-15,sentinel2,20200915T073619_20200915T075442_T36MZE,PRE,0.0,6.192097,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-20,sentinel2,20200920T073621_20200920T075937_T36MZE,PRE,0.03,26.862263,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-20,sentinel2,20200920T073621_20200920T075937_T37MBV,PRE,0.04,55.709706,True,True,OUT_OF_SEASON|PRE_INTERVENTION
2020-09-30,sentinel2,20200930T073721_20200930T075858_T36MZE,PRE,20.26,38.982144,True,True,OUT_OF_SEASON|PRE_INTERVENTION
